BASIN	MAP012023041205	MAP032023041205	MAP062023041205	MAP242023041205	GMAP062023041205	GMAP242023041205	ASMU062023041205	ASML062023041205	ASMT062023041205	FFG012023041205	FFG032023041205	FFG062023041205	PREVFFG012023041205	PREVFFG032023041205	PREVFFG062023041205	F1MAP012023041205	F1MAP032023041205	F1MAP062023041205	F1MAP242023041205	F2MAP012023041205	F2MAP032023041205	F2MAP062023041205	F2MAP242023041205	F3MAP012023041205	F3MAP032023041205	F3MAP062023041205	F3MAP242023041205	IFFT012023041205	IFFT032023041205	IFFT062023041205	PFFT012023041205	PFFT032023041205	PFFT062023041205	F1FFT012023041205	F1FFT032023041205	F1FFT062023041205	F2FFT012023041205	F2FFT032023041205	F2FFT062023041205	F3FFT012023041205	F3FFT032023041205	F3FFT062023041205	PET062023041205	F1FFR122023041205	F1FFR242023041205	F1FFR362023041205	F2FFR122023041205	F2FFR242023041205	F2FFR362023041205	F3FFR122023041205	F3FFR242023041205	F3FFR362023041205
2039300429	0.00	0.00	0.00	0.34	19.79	19.81	0.72	0.88	0.85	42.64	47.67	54.68	51.68	56.89	64.06	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.20	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300430	0.00	0.00	0.00	0.05	16.85	16.87	0.72	0.53	0.61	113.42	124.58	138.09	127.97	138.55	151.39	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.11	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300431	0.00	0.00	0.00	0.36	1.71	1.71	0.85	0.92	0.89	62.21	67.74	75.21	61.86	67.38	74.86	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.17	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300432	0.00	0.00	0.00	0.56	19.03	19.05	0.75	0.89	0.86	40.36	45.30	52.20	48.99	54.10	61.17	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.12	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300433	0.00	0.00	0.00	1.93	20.98	20.99	0.70	0.87	0.84	44.66	49.71	56.73	54.35	59.58	66.75	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.20	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300434	0.00	0.00	0.00	6.24	20.98	20.99	0.82	0.88	0.85	73.84	79.81	88.03	72.01	77.98	86.20	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.20	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300447	0.00	0.00	0.00	0.68	0.00	0.00	0.72	0.89	0.76	91.47	97.43	105.70	90.28	96.22	104.48	-888.00	-888.00	-888.00	-888.00	0.26	1.40	1.40	1.40	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300448	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.91	0.77	79.29	84.87	92.71	78.16	83.72	91.54	-888.00	-888.00	-888.00	-888.00	0.01	0.12	0.81	0.81	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300457	0.00	0.00	0.00	0.00	0.00	0.00	0.73	0.90	0.76	80.54	86.14	94.00	79.42	85.00	92.84	-888.00	-888.00	-888.00	-888.00	0.00	0.24	0.35	0.35	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300458	0.00	0.00	0.00	0.00	0.00	0.00	0.76	0.91	0.79	76.75	82.59	90.90	75.56	81.38	89.68	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.14	0.14	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300459	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.86	0.76	88.27	94.44	103.13	87.04	93.20	101.88	-888.00	-888.00	-888.00	-888.00	0.00	0.05	1.51	1.51	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300460	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.71	0.71	88.96	94.93	103.36	87.92	93.87	102.29	-888.00	-888.00	-888.00	-888.00	0.02	0.03	0.04	0.04	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300461	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.91	0.77	81.76	87.65	96.01	80.63	86.51	94.87	-888.00	-888.00	-888.00	-888.00	0.00	0.01	0.67	0.67	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300462	0.00	0.00	0.00	0.37	0.00	0.00	0.66	0.84	0.70	99.81	105.40	112.76	98.78	104.34	111.69	-888.00	-888.00	-888.00	-888.00	0.05	2.25	2.39	2.40	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300464	0.00	0.00	0.00	2.94	20.98	21.00	0.69	0.86	0.82	48.42	53.92	61.70	58.10	63.72	71.60	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.20	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300465	0.00	0.00	0.00	0.00	0.00	0.00	0.60	0.69	0.63	126.39	132.66	141.26	125.52	131.79	140.38	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.01	0.01	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300466	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.89	0.79	88.82	94.85	103.23	87.53	93.55	101.90	-888.00	-888.00	-888.00	-888.00	0.06	0.36	0.37	0.37	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300467	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.84	0.76	80.95	86.84	95.19	79.81	85.68	94.02	-888.00	-888.00	-888.00	-888.00	0.05	0.10	0.13	0.13	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300468	0.00	0.00	0.00	0.00	0.00	0.00	0.70	0.70	0.70	99.57	105.67	114.10	98.48	104.58	113.02	-888.00	-888.00	-888.00	-888.00	0.06	0.37	0.41	0.41	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300469	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.81	0.71	90.29	96.02	104.00	89.27	94.98	102.95	-888.00	-888.00	-888.00	-888.00	0.00	0.03	0.03	0.03	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300470	0.00	0.00	0.00	0.49	20.99	21.00	0.63	0.80	0.77	54.69	60.28	68.13	64.50	70.16	78.06	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300471	0.00	0.00	0.00	0.12	20.99	21.00	0.63	0.81	0.77	54.83	60.42	68.26	64.65	70.32	78.21	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300472	0.00	0.00	0.00	0.00	20.99	21.00	0.58	0.80	0.76	59.19	64.83	72.71	69.10	74.84	82.82	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.29	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300477	0.00	0.00	0.00	0.00	0.00	0.00	0.58	0.65	0.60	131.10	137.41	146.03	130.27	136.58	145.22	-888.00	-888.00	-888.00	-888.00	0.05	0.05	0.05	0.05	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300478	0.00	0.00	0.04	0.47	21.00	21.00	0.28	0.68	0.55	40.18	44.91	51.76	39.49	44.21	51.05	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.29	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300479	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.27	0.22	36.96	40.88	46.56	36.72	40.64	46.32	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.67	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300481	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.32	0.25	42.14	46.97	54.06	41.93	46.76	53.85	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300482	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.66	0.60	113.97	119.76	127.81	113.16	118.95	127.00	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300483	0.00	0.00	0.00	0.00	0.00	0.00	0.57	0.64	0.59	133.29	139.62	148.27	132.47	138.79	147.43	-888.00	-888.00	-888.00	-888.00	0.25	0.43	0.64	0.64	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300484	0.00	0.00	0.00	0.00	0.00	0.00	0.58	0.63	0.60	131.86	138.17	146.81	131.02	137.33	145.96	-888.00	-888.00	-888.00	-888.00	1.24	1.79	2.08	2.08	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300485	0.00	0.00	0.00	0.00	0.00	0.00	0.60	0.64	0.61	125.73	131.99	140.56	124.87	131.11	139.68	-888.00	-888.00	-888.00	-888.00	0.03	0.82	1.41	1.41	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300486	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.64	0.60	122.71	128.81	137.22	121.87	127.97	136.36	-888.00	-888.00	-888.00	-888.00	0.04	0.61	1.83	1.83	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300487	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.65	0.60	112.99	118.78	126.82	112.17	117.95	125.99	-888.00	-888.00	-888.00	-888.00	1.81	3.72	3.72	3.77	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300488	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.62	0.61	137.91	144.56	153.56	137.04	143.67	152.67	-888.00	-888.00	-888.00	-888.00	0.05	0.46	1.30	1.30	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300489	0.00	0.00	0.00	0.00	0.00	0.00	0.60	0.63	0.61	126.67	132.93	141.52	125.80	132.06	140.64	-888.00	-888.00	-888.00	-888.00	0.36	0.44	0.91	0.92	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300491	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.22	0.18	37.04	40.96	46.64	36.82	40.74	46.42	-888.00	-888.00	-888.00	-888.00	0.03	0.04	0.04	2.53	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039300495	0.02	0.28	2.27	4.43	0.00	13.00	0.82	0.89	0.86	68.65	74.20	81.37	67.90	73.44	80.59	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300496	0.00	0.00	0.00	0.12	21.00	21.00	0.60	0.83	0.79	57.86	63.48	71.36	67.74	73.50	81.50	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.29	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300498	0.00	0.05	2.52	3.36	0.00	13.00	0.86	0.95	0.88	45.37	49.49	54.90	44.85	48.95	54.35	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300503	0.00	0.00	0.00	0.00	20.99	21.00	0.85	0.92	0.87	58.12	63.78	71.68	77.58	83.53	91.69	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.30	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300504	0.00	0.00	0.00	0.00	20.99	21.00	0.87	0.90	0.88	58.42	64.45	72.80	77.32	83.43	91.78	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.28	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300505	0.00	0.00	0.00	0.05	20.98	20.99	0.69	0.87	0.83	48.97	54.46	62.22	58.66	64.30	72.20	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.19	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300506	0.00	0.00	0.00	0.79	20.97	20.99	0.89	0.92	0.91	52.84	58.67	66.81	65.61	71.52	79.69	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.19	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300507	0.00	0.00	0.00	15.76	20.97	20.99	0.69	0.56	0.58	55.05	63.35	74.04	68.59	75.98	85.50	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.16	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300508	0.00	0.00	0.00	1.47	4.13	4.13	0.69	0.74	0.73	36.95	41.30	47.46	39.24	43.63	49.82	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.11	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300509	0.00	0.00	0.00	0.25	0.00	0.00	0.33	0.30	0.31	110.15	120.50	133.00	109.07	119.42	131.94	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.10	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300510	0.00	0.00	0.00	3.24	4.00	4.00	0.69	0.72	0.72	37.28	41.67	47.88	39.40	43.82	50.03	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.11	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300511	0.00	0.00	0.00	0.48	0.00	0.00	0.53	0.58	0.57	48.69	52.93	58.86	47.69	51.93	57.87	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.11	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300512	0.00	0.00	0.00	7.60	9.56	9.57	0.60	0.58	0.58	64.50	71.99	81.64	71.07	78.24	87.48	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.11	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300513	0.00	0.00	0.00	1.28	5.15	5.15	0.67	0.72	0.71	38.41	42.79	48.96	41.83	46.24	52.42	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.13	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300514	0.00	0.00	0.00	0.20	0.00	0.00	0.31	0.28	0.29	112.27	122.61	135.09	111.30	121.64	134.13	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.11	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300515	0.00	0.00	0.00	0.00	5.07	5.08	0.36	0.38	0.38	105.40	115.78	128.33	109.27	119.63	132.15	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.11	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300516	0.00	0.00	0.00	5.32	15.42	15.44	0.64	0.59	0.60	50.50	56.03	63.53	57.61	62.73	69.68	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.15	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300517	0.00	0.00	0.00	1.32	2.64	2.65	0.54	0.54	0.54	59.72	64.79	71.67	61.11	66.13	72.94	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.15	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300518	0.00	0.00	0.00	0.05	9.74	9.74	0.59	0.52	0.53	54.65	60.08	67.44	62.60	67.60	74.38	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.17	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300519	0.00	0.00	0.00	0.00	20.99	21.00	0.51	0.73	0.66	30.26	34.67	41.17	35.37	39.88	46.47	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.30	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039300523	0.00	0.00	0.00	0.11	0.00	0.00	0.09	0.34	0.26	42.24	47.07	54.16	42.04	46.87	53.96	-888.00	-888.00	-888.00	-888.00	2.88	3.26	3.27	3.30	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
